81%,87%,90%,92%,93%,93%,93%,93%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
59%,61%,59%,59%,59%,58%,58%,60%,61%,60%,60%,60%,61%,60%,59%,59%,60%,60%,61%,61%,61%,61%,61%,62%,62%,62%,62%,62%,62%,62%,61%,61%,61%,61%,62%,62%,62%,62%,62%,62%,62%,62%,61%,62%,62%,62%,62%,62%,62%,62%
86%,88%,89%,91%,92%,92%,92%,92%,92%,92%,93%,93%,92%,92%,92%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,94%
84%,88%,91%,93%,93%,94%,95%,95%,96%,96%,96%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
43%,54%,65%,68%,68%,68%,69%,70%,70%,70%,70%,70%,71%,70%,70%,70%,71%,71%,71%,72%,72%,72%,72%,72%,73%,73%,73%,73%,73%,73%,73%,73%,73%,73%,74%,73%,73%,73%,73%,74%,74%,74%,74%,74%,74%,74%,74%,74%,74%,74%
84%,88%,89%,92%,92%,93%,94%,94%,94%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
79%,81%,85%,86%,85%,86%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%
85%,89%,89%,90%,90%,91%,91%,92%,92%,93%,93%,93%,93%,93%,93%,94%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,94%,95%,95%,95%,95%,95%
72%,82%,85%,86%,88%,88%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,90%
90%,92%,91%,91%,92%,92%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
88%,88%,91%,93%,93%,94%,93%,94%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%
90%,92%,93%,93%,94%,94%,95%,95%,96%,96%,96%,96%,96%,96%,97%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
79%,82%,84%,86%,87%,88%,87%,87%,88%,88%,89%,89%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%
76%,78%,79%,80%,82%,83%,82%,81%,83%,82%,82%,82%,81%,82%,82%,81%,82%,81%,82%,82%,82%,82%,82%,82%,82%,83%,83%,82%,82%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%
86%,85%,88%,90%,91%,92%,92%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
64%,62%,66%,69%,70%,70%,70%,70%,71%,71%,70%,70%,71%,72%,71%,71%,72%,71%,72%,71%,72%,71%,72%,72%,72%,72%,71%,72%,72%,72%,72%,72%,72%,72%,72%,72%,72%,72%,72%,72%,72%,73%,73%,73%,73%,73%,73%,73%,73%,73%
76%,79%,83%,85%,87%,87%,87%,88%,87%,87%,87%,88%,88%,88%,87%,88%,87%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,88%,88%,88%,88%,89%,89%,89%,89%,89%
72%,85%,88%,90%,90%,91%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
85%,85%,88%,89%,89%,90%,90%,91%,91%,91%,91%,91%,91%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,92%,93%,93%,93%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%
86%,88%,91%,93%,94%,95%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,97%,97%,97%,98%,98%,97%,98%,97%,98%,98%,98%,98%,98%,98%,98%,98%
67%,76%,78%,80%,82%,82%,83%,82%,83%,82%,83%,83%,83%,84%,84%,83%,83%,83%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%
65%,71%,74%,77%,79%,78%,78%,79%,79%,79%,80%,80%,80%,81%,81%,81%,80%,80%,80%,80%,80%,81%,81%,81%,81%,81%,81%,80%,80%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,80%,81%,80%,80%,81%,80%
72%,76%,79%,81%,81%,81%,83%,83%,83%,83%,82%,83%,83%,83%,84%,84%,84%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%
86%,86%,88%,91%,92%,93%,93%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,95%,96%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
58%,64%,60%,62%,65%,65%,65%,66%,67%,67%,67%,67%,67%,67%,67%,67%,67%,66%,67%,67%,67%,67%,67%,67%,67%,67%,67%,67%,67%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%
42%,53%,56%,58%,58%,57%,57%,58%,58%,59%,60%,60%,60%,59%,60%,59%,60%,60%,60%,60%,60%,60%,60%,60%,60%,60%,60%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%,61%
76%,83%,84%,87%,88%,89%,90%,90%,91%,91%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,92%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%
76%,78%,78%,79%,81%,82%,83%,83%,84%,83%,83%,84%,84%,83%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%
79%,77%,82%,82%,84%,83%,83%,83%,84%,84%,84%,85%,84%,85%,85%,85%,85%,85%,85%,85%,86%,86%,86%,85%,85%,85%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%
81%,84%,87%,87%,89%,89%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,92%,91%,92%,92%,91%
79%,82%,85%,88%,89%,90%,90%,90%,91%,91%,91%,91%,91%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,94%,94%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%
84%,82%,85%,85%,87%,88%,88%,89%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%
85%,89%,90%,92%,92%,93%,94%,94%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
83%,82%,88%,89%,90%,90%,90%,91%,91%,92%,92%,91%,91%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%
77%,82%,86%,89%,91%,92%,92%,92%,93%,93%,93%,94%,94%,94%,95%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
74%,78%,81%,82%,83%,83%,84%,85%,84%,85%,85%,85%,85%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%
87%,89%,90%,92%,93%,93%,94%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
80%,84%,88%,91%,91%,91%,91%,92%,92%,92%,93%,93%,93%,93%,93%,94%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
86%,88%,89%,92%,92%,92%,93%,93%,92%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
81%,83%,87%,90%,90%,91%,91%,91%,91%,91%,92%,92%,92%,92%,93%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%
82%,85%,88%,91%,92%,93%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
78%,86%,89%,90%,90%,91%,90%,91%,91%,91%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,92%,91%,91%,91%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%
91%,91%,92%,94%,94%,95%,95%,96%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
72%,79%,84%,85%,86%,87%,88%,88%,88%,89%,89%,89%,89%,89%,90%,89%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%
73%,75%,78%,79%,82%,82%,83%,83%,83%,83%,84%,84%,84%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%
75%,84%,86%,87%,89%,89%,90%,91%,91%,91%,91%,91%,91%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%
86%,86%,85%,87%,87%,88%,88%,88%,88%,88%,88%,88%,88%,89%,89%,89%,89%,90%,90%,90%,89%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%
65%,76%,78%,81%,83%,84%,84%,85%,84%,85%,85%,86%,86%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,88%,88%,88%,88%,89%,89%,89%,89%,89%,88%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%
84%,83%,88%,90%,91%,92%,92%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
85%,86%,88%,90%,90%,92%,92%,93%,93%,94%,93%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
87%,90%,92%,94%,94%,95%,95%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%
86%,86%,90%,92%,93%,94%,94%,95%,95%,95%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
83%,85%,88%,90%,90%,91%,91%,92%,92%,92%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
84%,83%,86%,88%,89%,90%,91%,92%,92%,92%,93%,93%,92%,93%,93%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%
89%,90%,93%,94%,94%,95%,95%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
80%,81%,82%,84%,85%,86%,87%,88%,88%,89%,89%,89%,89%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%
71%,76%,76%,79%,76%,77%,80%,80%,80%,80%,80%,81%,81%,82%,81%,81%,82%,82%,82%,82%,83%,83%,83%,83%,83%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%
82%,85%,88%,87%,88%,89%,89%,90%,91%,91%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,93%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%
73%,84%,87%,89%,89%,90%,90%,91%,91%,91%,91%,91%,92%,92%,92%,92%,93%,93%,93%,93%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%
86%,86%,88%,88%,90%,91%,91%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%
86%,89%,89%,90%,91%,91%,92%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
86%,86%,91%,92%,93%,94%,94%,94%,94%,94%,95%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
86%,89%,91%,92%,93%,94%,94%,95%,95%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
84%,85%,88%,88%,88%,90%,91%,91%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,93%,93%,93%
67%,69%,73%,75%,74%,76%,76%,77%,77%,78%,78%,78%,78%,78%,78%,78%,77%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,79%,78%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%
84%,88%,90%,92%,93%,93%,94%,94%,94%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
80%,83%,85%,86%,87%,88%,89%,90%,90%,90%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,92%,92%,92%,92%,92%
72%,73%,81%,84%,85%,87%,87%,88%,88%,89%,89%,90%,90%,90%,91%,90%,91%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,92%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%
87%,90%,91%,92%,93%,94%,94%,95%,95%,95%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
58%,64%,67%,67%,68%,68%,68%,69%,70%,70%,70%,71%,72%,72%,72%,73%,73%,73%,73%,73%,74%,73%,73%,73%,73%,73%,73%,74%,74%,74%,74%,74%,74%,74%,74%,75%,75%,75%,75%,75%,75%,75%,76%,75%,76%,76%,76%,76%,76%,76%
79%,80%,80%,81%,81%,82%,83%,84%,84%,85%,85%,85%,85%,85%,85%,84%,84%,84%,85%,85%,85%,85%,85%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%
81%,84%,88%,90%,91%,91%,91%,91%,92%,92%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%
58%,65%,71%,71%,72%,73%,73%,75%,75%,77%,78%,78%,78%,78%,79%,79%,78%,78%,79%,79%,79%,79%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%
83%,85%,89%,89%,90%,91%,92%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
47%,48%,51%,52%,54%,56%,55%,56%,57%,58%,58%,58%,58%,59%,59%,59%,59%,59%,59%,58%,58%,59%,59%,59%,60%,60%,60%,60%,60%,60%,60%,60%,60%,60%,61%,60%,61%,61%,60%,60%,60%,61%,61%,61%,61%,61%,61%,61%,61%,61%
66%,71%,72%,73%,72%,73%,72%,73%,73%,73%,72%,73%,73%,73%,74%,74%,74%,74%,73%,73%,73%,73%,73%,73%,74%,74%,74%,74%,74%,74%,74%,74%,74%,74%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%
67%,75%,77%,80%,79%,79%,79%,79%,80%,80%,81%,81%,81%,82%,82%,82%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,84%,84%,84%,84%,84%,84%,84%
68%,69%,71%,71%,72%,74%,74%,74%,75%,76%,76%,77%,77%,76%,77%,77%,77%,77%,77%,77%,77%,78%,77%,77%,77%,77%,77%,77%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%
81%,81%,82%,84%,83%,84%,84%,84%,84%,84%,84%,85%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,88%,87%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,87%
83%,86%,89%,90%,92%,93%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,96%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
83%,86%,87%,89%,90%,91%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%
88%,88%,92%,93%,94%,95%,95%,95%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
83%,88%,91%,91%,91%,92%,92%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
