86%,90%,90%,92%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%
83%,83%,87%,89%,90%,91%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,92%,92%,92%,92%,92%,92%,92%,92%,93%,92%,92%,93%,93%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%
91%,92%,95%,96%,96%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
90%,94%,95%,96%,97%,96%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
91%,93%,94%,94%,95%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
91%,94%,95%,96%,97%,97%,97%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
77%,80%,79%,80%,80%,80%,81%,81%,82%,83%,83%,83%,83%,83%,83%,84%,84%,84%,84%,84%,84%,84%,84%,83%,83%,83%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%
88%,93%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
90%,94%,96%,96%,97%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
84%,90%,91%,93%,93%,93%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
71%,76%,75%,74%,75%,76%,75%,76%,76%,76%,76%,76%,76%,76%,75%,76%,76%,76%,76%,76%,76%,77%,77%,77%,76%,77%,77%,77%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%
43%,58%,66%,71%,73%,76%,76%,77%,78%,78%,78%,78%,78%,78%,79%,79%,79%,80%,80%,80%,80%,80%,80%,80%,80%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%
82%,85%,87%,86%,86%,86%,85%,86%,86%,86%,85%,85%,86%,85%,86%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,86%,86%,85%,86%,85%,85%,85%,85%,85%,85%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%
88%,94%,95%,96%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
90%,94%,96%,96%,97%,97%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,100%,100%,100%,100%,100%,99%,99%,99%,99%,99%,99%,99%,99%,99%
85%,90%,90%,91%,92%,92%,92%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
68%,77%,79%,80%,81%,80%,80%,80%,81%,81%,81%,81%,81%,81%,81%,81%,81%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,81%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%
78%,81%,81%,81%,81%,81%,82%,82%,82%,82%,82%,82%,82%,81%,82%,81%,81%,80%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,82%,82%,82%,81%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%
81%,89%,90%,92%,92%,93%,93%,94%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,92%
91%,94%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,97%,96%,96%,97%,97%,96%,97%,96%,96%,96%,97%,97%,96%,96%,96%,96%,97%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
83%,88%,92%,94%,94%,94%,94%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
73%,77%,78%,79%,80%,81%,82%,82%,82%,82%,82%,82%,82%,83%,83%,83%,83%,83%,83%,82%,83%,83%,83%,83%,83%,83%,83%,83%,83%,84%,83%,83%,84%,83%,84%,83%,83%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%
65%,76%,76%,76%,76%,77%,78%,77%,77%,78%,78%,78%,78%,78%,78%,78%,78%,77%,77%,77%,78%,78%,78%,78%,77%,78%,77%,77%,77%,77%,77%,77%,77%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,78%,79%,79%,79%,79%
58%,56%,60%,60%,60%,62%,62%,63%,62%,64%,65%,67%,69%,70%,71%,72%,73%,74%,74%,75%,75%,76%,76%,77%,77%,77%,78%,78%,78%,78%,78%,78%,79%,79%,79%,79%,79%,80%,80%,80%,80%,80%,80%,81%,81%,81%,81%,81%,81%,81%
77%,77%,76%,76%,75%,75%,74%,75%,74%,74%,74%,75%,74%,74%,74%,74%,74%,74%,74%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,75%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%
85%,88%,87%,85%,85%,86%,85%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,86%,87%,87%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,86%,87%,86%,87%,86%,87%,87%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%
88%,94%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%
89%,91%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,94%,95%,95%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,94%,95%,95%
87%,90%,92%,93%,93%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,95%,96%,96%
67%,68%,69%,70%,70%,69%,69%,69%,69%,69%,69%,69%,70%,70%,71%,71%,71%,71%,71%,71%,71%,71%,71%,72%,71%,71%,71%,72%,72%,72%,71%,72%,72%,72%,72%,72%,72%,72%,72%,72%,72%,71%,71%,71%,71%,71%,72%,72%,71%,71%
88%,94%,95%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
61%,63%,65%,66%,66%,68%,68%,69%,69%,69%,69%,69%,70%,70%,70%,70%,70%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,71%,70%,70%,71%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%
82%,82%,83%,83%,83%,84%,84%,84%,85%,85%,85%,85%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,88%,88%,87%,88%,88%,88%,88%,88%,88%,88%,88%,88%,87%,88%,88%,88%
66%,76%,79%,80%,82%,83%,83%,84%,84%,84%,84%,84%,85%,85%,85%,85%,85%,85%,84%,85%,84%,84%,84%,84%,84%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,86%,86%,86%,86%,86%,86%,86%,85%,85%,85%
62%,68%,70%,71%,74%,75%,75%,76%,76%,76%,76%,76%,76%,76%,77%,77%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%
90%,92%,93%,93%,94%,94%,95%,95%,95%,95%,96%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
87%,90%,89%,88%,85%,85%,85%,84%,85%,85%,84%,84%,85%,85%,86%,86%,86%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,86%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,86%,86%,86%,86%
70%,79%,80%,82%,82%,81%,82%,82%,82%,82%,82%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,80%,80%,81%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%
68%,68%,72%,73%,72%,71%,70%,70%,71%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,70%,71%,70%,71%,71%,71%,71%,71%,71%,72%,72%,72%,72%,72%,72%
77%,84%,83%,85%,85%,84%,85%,86%,85%,85%,85%,85%,85%,85%,85%,84%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%
87%,88%,88%,90%,92%,92%,92%,91%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%
72%,80%,83%,83%,83%,83%,83%,83%,84%,84%,84%,84%,84%,85%,84%,84%,84%,84%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%
71%,74%,80%,81%,80%,80%,79%,80%,79%,80%,80%,81%,80%,80%,80%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%,79%
77%,76%,77%,80%,81%,81%,80%,80%,81%,80%,80%,81%,81%,82%,83%,83%,83%,83%,84%,84%,84%,84%,84%,84%,84%,84%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%,85%
78%,80%,81%,79%,80%,81%,81%,80%,80%,80%,80%,80%,80%,81%,80%,80%,81%,81%,80%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%
90%,95%,97%,97%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,100%,100%,100%,100%,100%,99%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
88%,91%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
76%,83%,84%,84%,86%,86%,86%,85%,85%,85%,85%,85%,85%,85%,85%,84%,85%,85%,85%,84%,85%,84%,85%,85%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,85%,85%,84%,84%,84%,84%,84%,84%,84%,84%,84%
87%,93%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
65%,68%,69%,70%,72%,71%,72%,73%,74%,74%,74%,74%,74%,75%,75%,75%,75%,75%,75%,75%,75%,75%,76%,76%,76%,76%,76%,76%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,77%,76%,77%,77%,77%,77%,77%,77%,77%,77%
89%,90%,89%,89%,90%,90%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,92%,92%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%
86%,91%,92%,92%,93%,93%,92%,92%,92%,92%,93%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,93%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%,92%
90%,94%,96%,96%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
88%,86%,88%,88%,89%,89%,89%,89%,89%,88%,88%,88%,89%,89%,89%,89%,88%,88%,88%,89%,89%,89%,89%,89%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%
85%,89%,89%,90%,90%,90%,90%,91%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%
86%,92%,93%,93%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
88%,90%,92%,93%,94%,94%,94%,94%,94%,95%,95%,95%,95%,94%,94%,94%,94%,94%,95%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,95%,95%,95%,96%,96%,96%,96%
91%,95%,96%,97%,98%,97%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
88%,87%,87%,88%,90%,90%,90%,91%,91%,91%,90%,91%,91%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%
90%,94%,95%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,97%,97%,97%,97%,98%,98%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
90%,94%,95%,94%,94%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
86%,89%,90%,92%,93%,93%,93%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%
77%,83%,86%,86%,85%,86%,86%,86%,86%,86%,86%,86%,87%,87%,87%,87%,87%,88%,88%,87%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,89%,89%,89%,88%,89%,89%,88%,89%,89%,89%,89%
52%,52%,57%,59%,59%,59%,61%,62%,61%,64%,66%,69%,71%,72%,73%,74%,75%,76%,77%,78%,78%,79%,79%,80%,81%,81%,82%,82%,82%,83%,83%,83%,84%,84%,84%,84%,85%,85%,85%,85%,85%,85%,86%,86%,86%,86%,86%,87%,87%,87%
84%,90%,92%,93%,92%,93%,93%,93%,94%,94%,94%,94%,94%,94%,95%,94%,94%,94%,94%,94%,95%,95%,95%,95%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
90%,94%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
65%,77%,81%,82%,83%,83%,84%,85%,85%,85%,85%,85%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,88%
86%,90%,91%,91%,92%,92%,92%,92%,91%,91%,91%,92%,91%,92%,92%,91%,92%,91%,92%,92%,92%,92%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%
77%,81%,81%,82%,83%,83%,82%,82%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,84%,84%,83%,84%,84%,84%,84%,84%,84%
76%,78%,81%,82%,83%,83%,83%,83%,84%,84%,83%,83%,84%,84%,84%,84%,84%,85%,85%,85%,84%,84%,84%,84%,84%,84%,84%,85%,85%,85%,84%,84%,84%,84%,84%,84%,85%,85%,85%,85%,84%,84%,85%,85%,85%,85%,85%,85%,85%,85%
66%,69%,75%,78%,79%,81%,81%,81%,81%,82%,82%,82%,82%,82%,81%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,83%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%
87%,92%,92%,93%,93%,94%,93%,93%,93%,93%,93%,93%,93%,94%,93%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%
89%,94%,95%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
73%,77%,80%,81%,81%,80%,80%,81%,81%,81%,81%,80%,81%,81%,81%,81%,81%,81%,80%,80%,81%,80%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,82%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%,81%
77%,83%,84%,85%,86%,86%,87%,87%,87%,86%,87%,87%,87%,87%,87%,87%,87%,87%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%
61%,65%,67%,68%,68%,69%,68%,67%,67%,68%,68%,67%,67%,66%,66%,66%,66%,66%,66%,66%,67%,67%,67%,66%,67%,67%,67%,67%,67%,67%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,68%,69%,69%,69%,69%,69%,69%,69%,69%,69%
91%,94%,95%,96%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
91%,94%,96%,96%,97%,97%,97%,97%,97%,97%,97%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%,98%
92%,94%,95%,96%,96%,97%,97%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
80%,86%,88%,90%,91%,90%,90%,90%,91%,91%,90%,91%,91%,91%,91%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%
91%,91%,92%,93%,93%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,94%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,95%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%,96%
