83%,86%,87%,88%,88%,88%,88%,88%,88%,89%,88%,89%,89%,89%,89%,89%,90%,90%,90%,90%,90%,90%,90%,90%,90%,90%,91%,90%,90%,90%,91%,91%,91%,91%,91%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%
76%,80%,82%,81%,83%,83%,83%,84%,83%,83%,83%,83%,82%,83%,83%,83%,83%,83%,83%,83%,83%,82%,82%,82%,82%,83%,83%,83%,83%,83%,83%,82%,82%,82%,82%,82%,82%,82%,82%,82%,82%,83%,83%,83%,83%,82%,82%,82%,82%,82%
91%,95%,97%,97%,98%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
68%,73%,76%,78%,79%,79%,79%,79%,78%,79%,79%,79%,79%,79%,78%,78%,78%,78%,78%,77%,77%,78%,78%,78%,78%,78%,78%,78%,78%,78%,77%,77%,78%,78%,78%,78%,78%,78%,77%,77%,77%,77%,78%,78%,77%,77%,77%,77%,77%,77%
71%,78%,79%,79%,79%,80%,80%,81%,81%,81%,81%,81%,81%,81%,81%,80%,80%,81%,81%,81%,81%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%,80%
70%,71%,72%,74%,75%,74%,75%,76%,76%,75%,75%,76%,75%,76%,76%,77%,77%,77%,76%,76%,76%,77%,77%,77%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%,76%
74%,78%,80%,81%,82%,83%,82%,82%,83%,83%,83%,83%,83%,83%,83%,84%,83%,83%,83%,84%,84%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%
83%,86%,88%,88%,87%,87%,86%,87%,87%,88%,88%,88%,88%,88%,88%,88%,88%,89%,88%,88%,88%,88%,88%,88%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,88%,88%,88%,88%,88%,88%,88%,88%,88%
86%,89%,89%,90%,90%,90%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%,91%
76%,82%,84%,85%,86%,86%,86%,86%,86%,85%,86%,86%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,88%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%,87%
89%,92%,91%,91%,92%,92%,92%,92%,93%,92%,92%,92%,92%,92%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%,93%
87%,88%,88%,88%,88%,88%,88%,89%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,88%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,89%,88%
91%,95%,96%,97%,98%,98%,98%,98%,98%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%
88%,94%,96%,96%,96%,96%,96%,96%,96%,97%,97%,97%,96%,96%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%,97%
91%,95%,97%,97%,98%,98%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,99%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
78%,80%,83%,83%,83%,82%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,84%,83%,84%,83%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,84%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%,83%
